"PremisesPostCode","Liberal.National.Coalition.Votes","Australian.Labor.Party.Votes","TotalVotes","Electorate","PartyAb","PartyGrouping","LaborMargin","State..Territory1","Statistical.Area.Level.4..SA4.2","Individuals.no.","Taxable.income.or.loss4.no.","Taxable.income.or.loss4..","Salary.or.wages.no.","Salary.or.wages..","HELP.debt.balance.no.","HELP.debt.balance..","Average.HELP.debt","HecsPostcodeShare","Average.Income","Average.Salary","Average.HECS.Average.Salary"
2594,5037,2403,7440,"Riverina","NP","Coalition",-17.7016129032258,"NSW","Capital Region",6590,6458,370974295,5066,273609303,720,14443738,20060.7472222222,10.9256449165402,57444.1460204398,54008.9425582313,0.37143380840299
2600,4693,12100,16793,"Canberra","ALP","Labor",22.0538319537903,"ACT","Australian Capital Territory",5951,5894,791214764,4044,462547623,945,28397718,30050.4952380952,15.8796840867081,134240.71326773,114378.739614243,0.262727980212444
2601,35510,56000,91510,"Bean","ALP","Labor",11.1954977598077,"ACT","Australian Capital Territory",3614,3551,265604097,3052,207990331,1107,33509196,30270.2764227642,30.6308799114555,74796.9859194593,68148.8633682831,0.444178742339116
2602,1665,7465,9130,"Canberra","ALP","Labor",31.763417305586,"ACT","Australian Capital Territory",23085,22892,2026942835,18786,1609866190,5462,161833614,29629.0029293299,23.6603855317306,88543.7198584658,85694.9957415096,0.345749511659967
2603,1066,2106,3172,"Canberra","ALP","Labor",16.3934426229508,"ACT","Australian Capital Territory",7558,7513,1055186744,5565,588562562,1549,47173043,30453.8689477082,20.4948399047367,140448.122454412,105761.466666667,0.287948625407126
2604,488,1150,1638,"Canberra","ALP","Labor",20.2075702075702,"ACT","Australian Capital Territory",9137,9060,953261746,7455,749107480,1969,64703686,32861.1914677501,21.5497428039838,105216.528256071,100483.90073776,0.327029416916351
2605,1460,3432,4892,"Bean","ALP","Labor",20.1553556827473,"ACT","Australian Capital Territory",8111,8064,863964219,6036,617198760,1186,29803758,25129.6441821248,14.622118111207,107138.420014881,102252.942345924,0.245759619289101
2606,5868,11180,17048,"Bean","ALP","Labor",15.5795401220085,"ACT","Australian Capital Territory",8907,8835,755048299,7405,599948631,1622,47056589,29011.4605425401,18.2103963175031,85461.0411997736,81019.3964888589,0.358080432585418
2607,1919,3909,5828,"Bean","ALP","Labor",17.0727522306108,"ACT","Australian Capital Territory",9988,9918,933086899,7363,667850286,1417,35838642,25291.9139026112,14.1870244293152,94080.1471062714,90703.5564308027,0.278841479847664
2611,3765,7792,11557,"Bean","ALP","Labor",17.4223414380895,"ACT","Australian Capital Territory",24273,24085,2137307306,19563,1720815052,3933,98538848,25054.3727434528,16.2031887282165,88740.182935437,87962.7384348004,0.284829385592896
2612,1460,4693,6153,"Canberra","ALP","Labor",26.2717373638875,"ACT","Australian Capital Territory",14024,13919,1319616538,11995,1024262334,4245,142438581,33554.4360424028,30.2695379349686,94806.8494863137,85390.7739891621,0.392951538847295
2614,1870,5086,6956,"Fenner","ALP","Labor",23.1167337550316,"ACT","Australian Capital Territory",13576,13467,1109700228,10180,844702995,2113,53954907,25534.7406530999,15.5642309958751,82401.4426375585,82976.7185658153,0.307733796834184
2615,3994,9004,12998,"Fenner","ALP","Labor",19.2721957224188,"ACT","Australian Capital Territory",30318,30081,2230545179,24799,1871897305,4521,102713946,22719.297942933,14.9119335048486,74151.2974635152,75482.7737005524,0.300986527509742
2617,11089,24007,35096,"Canberra","ALP","Labor",18.4038067016184,"ACT","Australian Capital Territory",26134,25903,1898008984,21434,1561644313,4909,134628348,27424.8009777959,18.7839595928675,73273.7128517932,72858.2771764486,0.376412976543191
2618,165,284,449,"Fenner","ALP","Labor",13.2516703786192,"NSW","Capital Region",951,944,118639427,661,53643070,131,3052036,23297.9847328244,13.7749737118822,125677.359110169,81154.4175491679,0.287082150749332
2619,1093,1607,2700,"Eden-Monaro","ALP","Labor",9.51851851851851,"NSW","Capital Region",6326,6298,636796005,5396,504762553,857,17985363,20986.4212368728,13.5472652545052,101110.829628453,93543.8385841364,0.224348514605769
2620,10102,16248,26350,"Eden-Monaro","ALP","Labor",11.6622390891841,"NSW","Capital Region",29817,29563,2340967181,25194,1945715552,3710,80481986,21693.2576819407,12.4425663212261,79185.7112268714,77229.322537112,0.280894056419
2621,1014,1409,2423,"Eden-Monaro","ALP","Labor",8.15105241436236,"NSW","Capital Region",4448,4413,395121906,3555,309007130,529,11855942,22411.988657845,11.8929856115108,89535.8953093134,86921.8368495077,0.257840716098166
2622,480,945,1425,"Eden-Monaro","ALP","Labor",16.3157894736842,"NSW","Capital Region",2494,2438,152359804,1731,116383139,313,6689245,21371.3897763578,12.5501202886929,62493.7670221493,67234.6268053149,0.317862845260389
2627,1250,1488,2738,"Eden-Monaro","ALP","Labor",4.34623813002192,"NSW","Capital Region",3399,3371,217656707,2842,167699327,541,12816975,23691.2661737523,15.9164460135334,64567.4004746366,59007.5042223786,0.401495817963563
2628,248,227,475,"Eden-Monaro","ALP","Labor",-2.21052631578947,"NSW","Capital Region",1267,1253,71713085,954,54898078,170,4608374,27108.0823529412,13.4175217048145,57233.1085395052,57545.1551362683,0.471074972145762
2630,2755,2935,5690,"Eden-Monaro","ALP","Labor",1.5817223198594,"NSW","Capital Region",5268,5205,332200162,4126,267601933,598,12790929,21389.5133779264,11.3515565679575,63823.2780019212,64857.4728550654,0.329792581122067
2632,300,354,654,"Eden-Monaro","ALP","Labor",4.12844036697248,"NSW","Capital Region",1135,1122,67862445,874,50082163,130,2406630,18512.5384615385,11.4537444933921,60483.4625668449,57302.2459954233,0.323068287114209
2640,15576,11004,26580,"Farrer","LP","Coalition",-8.60045146726862,"NSW","Murray",24555,24328,1648387690,19690,1238934724,3794,82758902,21813.1001581444,15.4510283038078,67756.810670832,62922.0276282377,0.346668741939195
2641,2178,1756,3934,"Farrer","LP","Coalition",-5.36349771225216,"NSW","Murray",9295,9214,490330072,7736,413165262,1146,22372925,19522.6221640489,12.3292092522862,53215.7664423703,53408.1259048604,0.365536551475816
2642,1426,584,2010,"Farrer","LP","Coalition",-20.9452736318408,"NSW","Murray",3404,3333,206420429,2529,146635918,423,8702168,20572.5011820331,12.4265569917744,61932.3219321932,57981.7785686042,0.354809764203622
2643,828,356,1184,"Farrer","LP","Coalition",-19.9324324324324,"NSW","Murray",1790,1771,93669165,1423,76672051,182,3532388,19408.7252747253,10.1675977653631,52890.5505364201,53880.5699226985,0.360217520018267
2644,648,282,930,"Farrer","LP","Coalition",-19.6774193548387,"NSW","Murray",1450,1416,97685616,1049,58570531,187,3899217,20851.4278074866,12.8965517241379,68987.0169491525,55834.6339370829,0.373449709207066
2646,2698,1337,4035,"Farrer","LP","Coalition",-16.8649318463445,"NSW","Murray",4017,3966,224504042,2995,165318518,418,8308938,19877.8421052632,10.4057754543191,56607.1714573878,55198.1696160267,0.360117776432421
2647,612,240,852,"Farrer","LP","Coalition",-21.830985915493,"NSW","Murray",1490,1464,77723568,1058,56348959,150,3259191,21727.94,10.0671140939597,53089.868852459,53259.8856332703,0.407960695777894
2648,509,209,718,"Farrer","LP","Coalition",-20.891364902507,"NSW","Murray",1318,1263,60297335,930,47011797,124,2624106,21162.1451612903,9.40819423368741,47741.3578780681,50550.3193548387,0.418635241703269
2650,19924,13312,33236,"Riverina","NP","Coalition",-9.94704537248766,"NSW","Riverina",36990,36656,2447890183,30560,1912610359,5980,136053193,22751.3700668896,16.1665314949986,66780.0682835007,62585.4175065445,0.363525098550482
2651,622,454,1076,"Riverina","NP","Coalition",-7.80669144981412,"NSW","Riverina",1437,1424,84744024,1331,78995951,233,4439428,19053.339055794,16.214335421016,59511.2528089888,59350.8271975958,0.321029039618269
2652,1302,494,1796,"Riverina","NP","Coalition",-22.4944320712695,"NSW","Riverina",3063,2976,185606100,2171,126497106,352,7184545,20410.6392045455,11.4920013059092,62367.6411290323,58266.7461999079,0.350296533369453
2653,520,564,1084,"Eden-Monaro","ALP","Labor",2.02952029520295,"NSW","Riverina",1444,1420,84204294,1078,62833757,124,2490463,20084.3790322581,8.58725761772853,59298.7985915493,58287.3441558442,0.344575298860041
2655,401,156,557,"Riverina","NP","Coalition",-21.9928186714542,"NSW","Riverina",832,819,46176230,602,35635495,99,1962621,19824.4545454545,11.8990384615385,56381.2332112332,59195.1744186046,0.334899841755071
2656,398,119,517,"Riverina","NP","Coalition",-26.9825918762089,"NSW","Riverina",744,737,43664282,498,26957902,107,2464518,23032.8785046729,14.3817204301075,59245.9728629579,54132.3333333333,0.425492068905329
2658,527,174,701,"Farrer","LP","Coalition",-25.1783166904422,"NSW","Murray",790,777,42255217,554,27179929,96,2014695,20986.40625,12.1518987341772,54382.5186615187,49061.2436823105,0.427759361052783
2659,324,102,426,"Farrer","LP","Coalition",-26.056338028169,"NSW","Murray",507,498,28784971,346,17979474,51,1091012,21392.3921568627,10.0591715976331,57801.1465863454,51963.7976878613,0.411678766924689
2660,440,245,685,"Farrer","LP","Coalition",-14.2335766423358,"NSW","Murray",891,870,50582848,679,37007284,97,1737437,17911.7216494845,10.8866442199776,58141.2045977012,54502.6273932253,0.328639599706912
2663,1844,899,2743,"Riverina","NP","Coalition",-17.2256653299307,"NSW","Riverina",2649,2606,153314299,2149,128450745,314,6477009,20627.4171974522,11.8535296338241,58831.273599386,59772.3336435551,0.345099746656392
2665,650,175,825,"Riverina","NP","Coalition",-28.7878787878788,"NSW","Riverina",1201,1151,65897799,729,36885504,147,3488507,23731.3401360544,12.2398001665279,57252.6490008688,50597.3991769547,0.469022924539236
2666,2606,822,3428,"Riverina","NP","Coalition",-26.0210035005834,"NSW","Riverina",3215,3149,175266724,2289,124802969,333,6320078,18979.2132132132,10.3576982892691,55657.8990155605,54522.9222367846,0.348096038044135
2669,460,91,551,"Riverina","NP","Coalition",-33.4845735027223,"NSW","Central West",900,854,44289463,576,28344618,100,1753844,17538.44,11.1111111111111,51861.1978922717,49209.40625,0.356404218959663
2671,1937,462,2399,"Riverina","NP","Coalition",-30.7419758232597,"NSW","Central West",2359,2319,149003024,1805,116403437,243,4851497,19965.0082304527,10.3009749894023,64253.1366968521,64489.4387811634,0.309585702834248
2672,485,141,626,"Parkes","NP","Coalition",-27.4760383386581,"NSW","Central West",852,838,52781176,621,33146831,62,1424473,22975.3709677419,7.27699530516432,62984.6968973747,53376.539452496,0.430439500263773
2675,438,131,569,"Farrer","LP","Coalition",-26.9771528998243,"NSW","Riverina",1023,1000,55279486,831,44296478,77,2048654,26605.8961038961,7.52688172043011,55279.486,53305.027677497,0.499125453322444
2680,8569,3564,12133,"Farrer","LP","Coalition",-20.6255666364461,"NSW","Riverina",16817,16611,992021194,14116,806137144,1480,31658796,21391.0783783784,8.80061842183505,59720.7389079526,57108.0436384245,0.374572074536723
2681,471,163,634,"Farrer","LP","Coalition",-24.2902208201893,"NSW","Riverina",1109,1093,63139201,906,54098048,95,1880687,19796.7052631579,8.56627592425609,57766.8810612992,59710.8697571744,0.331542738259633
2700,1779,1032,2811,"Farrer","LP","Coalition",-13.2870864461046,"NSW","Riverina",2758,2699,150709727,2108,118542914,277,6169318,22271.9061371841,10.0435097897027,55839.0985550204,56234.7789373814,0.396052168391812
2701,740,295,1035,"Riverina","NP","Coalition",-21.4975845410628,"NSW","Riverina",1545,1519,95045683,1172,70388768,205,4130939,20150.9219512195,13.2686084142395,62571.219881501,60058.6757679181,0.335520583721955
2705,3639,1784,5423,"Farrer","LP","Coalition",-17.1030794763046,"NSW","Riverina",6192,6086,338771315,5010,286195227,564,10388219,18418.8280141844,9.10852713178295,55664.0346697338,57124.7958083832,0.322431402222735
2706,343,175,518,"Farrer","LP","Coalition",-16.2162162162162,"NSW","Riverina",685,676,39082250,589,33352648,55,882503,16045.5090909091,8.02919708029197,57813.9792899408,56625.8879456706,0.283359955543723
2707,399,65,464,"Farrer","LP","Coalition",-35.9913793103448,"NSW","Riverina",827,790,39044963,543,28744811,105,2162230,20592.6666666667,12.6964933494559,49424.0037974684,52937.0368324125,0.389003009969347
2710,3695,1658,5353,"Farrer","LP","Coalition",-19.0267139921539,"NSW","Murray",5880,5764,310023328,4404,240441841,608,12377871,20358.3404605263,10.3401360544218,53786.1429562804,54596.2400090826,0.372889057142754
2711,989,299,1288,"Farrer","LP","Coalition",-26.7857142857143,"NSW","Murray",1872,1838,103313313,1440,79072608,196,4261284,21741.2448979592,10.4700854700855,56209.6371055495,54911.5333333333,0.395932212746306
2712,519,137,656,"Farrer","LP","Coalition",-29.1158536585366,"NSW","Murray",741,721,40182485,505,25411446,87,1844620,21202.5287356322,11.7408906882591,55731.6019417476,50319.695049505,0.42135646320537
2713,943,290,1233,"Farrer","LP","Coalition",-26.4801297648013,"NSW","Murray",1571,1535,77610492,1129,59332230,191,4342246,22734.2722513089,12.1578612348822,50560.5811074919,52552.9052258636,0.432597820303194
2714,723,245,968,"Farrer","LP","Coalition",-24.6900826446281,"NSW","Murray",1637,1604,87129825,1153,62887938,149,3128030,20993.4899328859,9.10201588271228,54320.3397755611,54542.8777103209,0.384898832151524
2715,372,106,478,"Farrer","LP","Coalition",-27.8242677824268,"NSW","Murray",869,849,46516317,643,35140271,73,1354825,18559.2465753425,8.40046029919448,54789.5371024735,54650.499222395,0.339598847941304
2716,383,121,504,"Farrer","LP","Coalition",-25.9920634920635,"NSW","Murray",652,641,38152108,459,24769730,80,2053666,25670.825,12.2699386503067,59519.6692667707,53964.5533769063,0.475697905265822
2717,254,115,369,"Farrer","LP","Coalition",-18.8346883468835,"NSW","Murray",609,603,30623101,480,23734562,57,848804,14891.298245614,9.35960591133005,50784.5787728027,49447.0041666667,0.30115673328603
2720,2361,2800,5161,"Eden-Monaro","ALP","Labor",4.25305173416005,"NSW","Riverina",4676,4633,298548474,3779,242932507,472,9838963,20845.2605932203,10.0940975192472,64439.5583854954,64284.8655729029,0.324263890224373
2722,754,587,1341,"Riverina","NP","Coalition",-6.22669649515287,"NSW","Riverina",1929,1903,112813614,1498,80206330,181,3736708,20644.7955801105,9.38310005184033,59281.9831844456,53542.2763684913,0.385579339922491
2729,359,212,571,"Eden-Monaro","ALP","Labor",-12.8721541155867,"NSW","Riverina",989,980,60638659,742,44050302,99,2016571,20369.404040404,10.010111223458,61876.1826530612,59366.9838274933,0.343109970006103
2730,127,259,386,"Eden-Monaro","ALP","Labor",17.0984455958549,"NSW","Riverina",767,753,39954624,598,30754412,69,1226469,17774.9130434783,8.99608865710561,53060.5896414343,51428.7826086957,0.345621889958423
2731,951,344,1295,"Farrer","LP","Coalition",-23.4362934362934,"NSW","Murray",4344,4289,275862896,3249,189015510,492,10395366,21128.7926829268,11.3259668508287,64318.698064817,58176.5189289012,0.363184203385369
2732,519,193,712,"Farrer","LP","Coalition",-22.8932584269663,"NSW","Murray",1088,1053,54162384,736,38261500,128,2866207,22392.2421875,11.7647058823529,51436.2621082621,51985.7336956522,0.430738215961214
2737,184,42,226,"Farrer","LP","Coalition",-31.4159292035398,"NSW","Murray",521,497,28656492,399,19447816,30,629478,20982.6,5.75815738963532,57658.9376257545,48741.3934837093,0.430488307787363
2739,668,229,897,"Farrer","LP","Coalition",-24.4704570791527,"NSW","Murray",877,848,53358865,686,37486098,89,1557359,17498.4157303371,10.1482326111745,62923.1898584906,54644.4577259475,0.320223064854903
2745,9561,5944,15505,"Lindsay","LP","Coalition",-11.6639793614963,"NSW","Sydney - Outer West and Blue Mountains",19556,19397,1535045609,17170,1263177193,2974,70113350,23575.4371217216,15.2076089179791,79138.300201062,73568.8522422831,0.32045405634549
2747,7971,6811,14782,"Lindsay","LP","Coalition",-3.92369097551076,"NSW","Sydney - Outer West and Blue Mountains",30812,30473,1973559624,27297,1808608194,4769,109985420,23062.5749633047,15.4777359470336,64764.2051652282,66256.6653478404,0.348079319148174
2748,617,260,877,"Lindsay","LP","Coalition",-20.3534777651083,"NSW","Sydney - Outer West and Blue Mountains",1235,1227,137801850,898,60313528,149,4084655,27413.7919463087,12.0647773279352,112307.946210269,67164.285077951,0.408160258305321
2749,3189,2210,5399,"Lindsay","LP","Coalition",-9.06649379514725,"NSW","Sydney - Outer West and Blue Mountains",10034,9925,678290706,8670,587424960,1411,33537979,23768.9433026223,14.0621885588997,68341.6328463476,67753.7439446367,0.350813725099007
2750,22405,17801,40206,"Lindsay","LP","Coalition",-5.72551360493458,"NSW","Sydney - Outer West and Blue Mountains",28627,28354,1878578416,24590,1657706484,4577,109924393,24016.6906270483,15.9884025570266,66254.4408549058,67413.8464416429,0.356257533055
2752,1565,894,2459,"Hume","LP","Coalition",-13.6437576250508,"NSW","Sydney - Outer West and Blue Mountains",3865,3826,267686672,3362,238068478,487,11454964,23521.4866529774,12.6002587322122,69965.1521170936,70811.5639500297,0.332170133533218
2753,7488,6513,14001,"Macquarie","ALP","Labor",-3.48189415041782,"NSW","Sydney - Outer West and Blue Mountains",10395,10299,688581055,8496,553455950,1290,29225059,22655.084496124,12.4098124098124,66859.0207787164,65143.1202919021,0.347774015039625
2754,858,841,1699,"Macquarie","ALP","Labor",-0.500294290759271,"NSW","Sydney - Outer West and Blue Mountains",4328,4299,286041707,3503,241110196,564,12620412,22376.6170212766,13.0314232902033,66536.8008839265,68829.6306023409,0.325101512610989
2756,9746,7229,16975,"Macquarie","ALP","Labor",-7.41384388807069,"NSW","Sydney - Baulkham Hills and Hawkesbury",21526,21316,1479343382,17994,1199282590,2602,57852491,22233.8551114527,12.0877078881353,69400.6090260837,66649.0268978548,0.333596095041687
2757,455,369,824,"Macquarie","ALP","Labor",-5.21844660194174,"NSW","Sydney - Baulkham Hills and Hawkesbury",554,549,37197331,426,27388393,76,1308748,17220.3684210526,13.7184115523466,67754.7012750455,64292.0023474178,0.267846198474238
2758,1363,1374,2737,"Macquarie","ALP","Labor",0.200949945195475,"NSW","Sydney - Baulkham Hills and Hawkesbury",5664,5613,407274522,4431,312656461,694,16096588,23193.9308357349,12.2528248587571,72559.1523249599,70561.1512074024,0.328706808758835
2759,3990,4908,8898,"McMahon","ALP","Labor",5.15846257585974,"NSW","Sydney - Outer West and Blue Mountains",15914,15760,1004892520,13908,915426132,2312,57410459,24831.5134083045,14.5280884755561,63762.2157360406,65820.1130284728,0.377263305481757
2760,8166,8496,16662,"Lindsay","LP","Coalition",0.990277277637745,"NSW","Sydney - Outer West and Blue Mountains",20436,20159,1166040266,18080,1088264468,3031,73051373,24101.4097657539,14.831669602662,57842.1680638921,60191.6188053097,0.400411390225441
2761,3228,6074,9302,"Chifley","ALP","Labor",15.2977854224898,"NSW","Sydney - Blacktown",20763,20540,1278108545,18606,1209739322,3745,96925047,25881.1874499332,18.0368925492463,62225.3429892892,65018.7746963345,0.398057139200323
2762,1263,1768,3031,"Greenway","ALP","Labor",8.33058396568789,"NSW","Sydney - Blacktown",14400,14213,1114797371,13081,1062517705,1980,52927538,26731.0797979798,13.75,78435.050376416,81226.0305022552,0.329094991256992
2763,3327,5199,8526,"Greenway","ALP","Labor",10.9781843771991,"NSW","Sydney - Blacktown",20181,19966,1397873425,17773,1296731756,2983,78392428,26279.7277908146,14.7812298696794,70012.6928278073,72960.7694817982,0.360189838696407
2765,6918,6817,13735,"Greenway","ALP","Labor",-0.367673825991993,"NSW","Sydney - Blacktown",30741,30385,2384246513,27241,2104847682,4510,116016109,25724.1926829268,14.6709606063563,78467.8793154517,77267.6363569619,0.332923250869043
2766,1310,2527,3837,"Chifley","ALP","Labor",15.8587438102684,"NSW","Sydney - Blacktown",9578,9449,557580582,8408,520768079,1624,42557451,26205.3269704434,16.9555230737106,59009.4805799556,61937.2120599429,0.423095036067846
2767,2096,3809,5905,"Chifley","ALP","Labor",14.5046570702794,"NSW","Sydney - Blacktown",13601,13420,816858203,11890,756764296,2348,64891279,27636.8309199319,17.2634365120212,60868.7185543964,63647.1232968881,0.434219639291743
2768,11704,16677,28381,"Greenway","ALP","Labor",8.76114301821641,"NSW","Sydney - Blacktown",16909,16722,1333160554,14795,1217685277,3073,88048883,28652.4188089815,18.1737536223313,79724.9464178926,82303.8375802636,0.348129803559151
2769,1953,2961,4914,"Greenway","ALP","Labor",10.2564102564103,"NSW","Sydney - Blacktown",9519,9417,858146310,8399,786044907,1218,33718665,27683.6330049261,12.7954617081626,91127.3558458108,93587.9160614359,0.295803498677684
2770,15971,30741,46712,"Chifley","ALP","Labor",15.8096420619969,"NSW","Sydney - Blacktown",30171,29483,1524339181,25777,1391778089,4650,112686431,24233.6410752688,15.4121507407776,51702.3091612115,53993.0204833767,0.44882914232831
2773,1039,1588,2627,"Macquarie","ALP","Labor",10.4491815759421,"NSW","Sydney - Outer West and Blue Mountains",3783,3747,324942324,2987,254945096,647,15213431,23513.8037094281,17.1028284430346,86720.6629303443,85351.5554067626,0.275493558346625
2774,1876,2903,4779,"Macquarie","ALP","Labor",10.7449257166771,"NSW","Sydney - Outer West and Blue Mountains",7769,7710,605177368,6398,497062442,1418,34354233,24227.2447108604,18.2520272879392,78492.5250324254,77690.2847764927,0.311843942657178
2775,225,208,433,"Berowra","LP","Coalition",-1.96304849884527,"NSW","Sydney - Baulkham Hills and Hawkesbury",850,832,53135111,595,37283477,56,1194673,21333.4464285714,6.58823529411765,63864.3161057692,62661.3058823529,0.3404564607802
2776,406,868,1274,"Macquarie","ALP","Labor",18.1318681318681,"NSW","Sydney - Outer West and Blue Mountains",2457,2434,168799056,2034,146080591,426,10510725,24673.0633802817,17.3382173382173,69350.4749383731,71819.366273353,0.343543317917525
2777,5373,9772,15145,"Macquarie","ALP","Labor",14.5229448662925,"NSW","Sydney - Outer West and Blue Mountains",10584,10488,752467694,8592,631513546,1795,42137660,23475.0194986072,16.9595616024187,71745.5848588863,73500.1799348231,0.319387238499605
2778,276,685,961,"Macquarie","ALP","Labor",21.2799167533819,"NSW","Sydney - Outer West and Blue Mountains",1562,1547,101990887,1254,87144621,310,7608076,24542.1806451613,19.8463508322663,65928.1751777634,69493.3181818182,0.353158854509589
2779,324,949,1273,"Macquarie","ALP","Labor",24.548311076198,"NSW","Sydney - Outer West and Blue Mountains",2930,2893,182694244,2381,159538337,551,13569115,24626.3430127042,18.8054607508532,63150.4472865538,67004.7614447711,0.367531239298606
2780,2876,8597,11473,"Macquarie","ALP","Labor",24.9324501002353,"NSW","Sydney - Outer West and Blue Mountains",7633,7522,469424939,5494,338885529,1351,32346230,23942.4352331606,17.6994628586401,62406.9315341664,61682.8410993811,0.388153898335932
2782,399,1134,1533,"Macquarie","ALP","Labor",23.972602739726,"NSW","Sydney - Outer West and Blue Mountains",3581,3541,242014089,2504,173798735,552,12881213,23335.5307971014,15.4146886344596,68346.2550127083,69408.4404952077,0.336205951763354
2783,381,1030,1411,"Macquarie","ALP","Labor",22.9978738483345,"NSW","Sydney - Outer West and Blue Mountains",1623,1602,96562893,1256,80659557,317,8122898,25624.2839116719,19.5317313616759,60276.4625468165,64219.3925159236,0.399011621066304
